nombre,run,Dv,Correo,Nombre_usuario,Contrasena,Telefono_contacto,Puntos,Codigo_agenda,Etiqueta,Codigo_reserva,Fecha,Monto,Cantidad_personas
,,,,enolfr,blUQYFfaJ3w8Uf5,,3489,64329,,595615,2025-01-08,127000,1
"Mariana Nieto Palomino",16293565,8,,Marianapalomino,ybNG5sfWcT5DiGmC,"+56 9 2475 5124",8375,66016,"Salida con Familia",595628,2025-02-22,603000,9
,15970106,9,Gregorioterrazas@viajesanma.com,grotte,,,9236,,"Salida con Amigos",595654,2025-01-27,,9
,13021251,4,,srcasamu,,"+56 2 3740 2516",2443,71165,,595671,,900000,6
"Juan Jaime Alarcón",11630857,6,,Juanalarcón,bFGPuWpmG5,"+56 2 8430 2577",7236,66827,"Cena de Trabajo",595674,2025-04-10,1080000,9
"Miguel Ángel Vigil Godoy",,,miguel3838@wass.com,miánvigo,Sjl0xdCNvF3B,"+56 2 3373 9940",4150,62003,"Salida con Amigos",595686,2026-05-08,139000,1
"Miguel Ángel Vigil Godoy",,,miguel3838@wass.com,miánvigo,,,4150,62003,,595690,2026-06-23,,
"Marcela Crespo Benavides",,,,marcela2568,dYs76idTidXXrPd,"+56 9 5168 5631",4495,64961,"Salida con Familia",595691,2025-01-28,376000,4
"Pilar Alarcón Salcido",4713337,8,,pilar591,Y5cYByeMy0OwX,"+56 2 3910 9739",3917,70107,Aniversario,595692,2026-04-02,1696000,4
"Elena Cotto Orozco",21129933,9,,elena8190,2KbM4Pg3kPLl,"+56 2 6113 7087",1768,62711,Vacaciones,595711,2025-02-20,700000,10
"Santiago Pérez Baca",25956263,5,,sapéba,EVqPiW0NX4x02F5w,"+56 9 0942 5083",2620,71688,"Cena de Trabajo",595724,2025-01-04,819000,7
"Josefina Benítez Segura",,,Josefinasegura@outluc.com,jobese,CE2Sjt5ygCu,"+56 2 8190 3742",5513,71328,"Salida con Amigos",595727,2025-10-21,1498000,7
"Josefina Benítez Segura",,,Josefinasegura@outluc.com,jobese,CE2Sjt5ygCu,"+56 2 8190 3742",5513,71328,"Salida con Amigos",595735,2025-12-14,2408000,7
"Josefina Benítez Segura",,,Josefinasegura@outluc.com,jobese,CE2Sjt5ygCu,"+56 2 8190 3742",5513,71328,"Salida con Amigos",595736,2025-11-09,231000,7
"Graciela Saucedo Godoy",4283889,6,,graciela7506,HJR3BN7ukefITz,"+56 9 3261 1834",5862,70894,Aniversario,595737,2026-02-19,384000,3
"Alfredo Aragón Hernandes",,,alfredo813@tourket.com,alfredo4981,GV6GOHp6,"+56 9 3550 4230",8502,69345,Aniversario,595748,2025-01-01,235000,1
"Micaela Véliz Rubio",,,mivOoru@wass.com,micaela8908,17kJaBuiEW2n4B2N,"+56 2 3966 0673",7209,69331,Vacaciones,595777,2025-04-24,616000,7
"Alfredo Aragón Hernandes",,,alfredo813@tourket.com,alfredo4981,GV6GOHp6,"+56 9 3550 4230",8502,69345,Aniversario,595751,2025-01-25,286000,1
"Homero Tovar Melgar",18895170,8,,Homeromelgar,,,2463,62790,Aniversario,,,756000,6
"Homero Tovar Melgar",18895170,8,,Homeromelgar,n0SKf5mA,"+56 9 1610 1477",2463,62790,Aniversario,595761,2026-04-11,1182000,6
"Marcos Zamudio Moya",7973731,3,,marcos4796,J382S8pZvWECkYe,"+56 9 8861 3070",5517,67571,Vacaciones,595801,2025-04-27,1504000,8
"Sra. Barbara Baca Pineda",12856589,2,,Sra.pineda,kgM4Gm1XQn8G,"+56 2 8599 1639",4656,66688,"Salida con Amigos",595808,2025-10-30,645000,5
"Mercedes Santillán Caballero",,,mercedes1700@viajesanma.com,mesaca,r5kxvVlnouhRwPW,"+56 2 1954 5263",4057,61584,Vacaciones,595817,2026-02-15,1060000,10
"Mercedes Santillán Caballero",,,mercedes1700@viajesanma.com,mesaca,r5kxvVlnouhRwPW,"+56 2 1954 5263",4057,61584,Vacaciones,595818,2026-07-11,1790000,10
"Mercedes Santillán Caballero",,,mercedes1700@viajesanma.com,mesaca,r5kxvVlnouhRwPW,"+56 2 1954 5263",4057,61584,Vacaciones,595819,2026-02-06,800000,10
"Concepción Aranda Zepeda",,,,coarze,K6epMt4cnd,"+56 2 9249 3170",4220,62783,"Cena de Trabajo",595829,2025-10-09,1620000,9
"Concepción Aranda Zepeda",,,,coarze,K6epMt4cnd,"+56 2 9249 3170",4220,62783,"Cena de Trabajo",595830,2025-10-08,468000,9
"Concepción Aranda Zepeda",,,coarze@tourket.com,coarze,K6epMt4cnd,"+56 2 9249 3170",4220,62783,"Cena de Trabajo",595835,2025-06-14,1071000,9
"Alfonso Monroy Atencio",,,,Alfonsoatencio,2F46PDSum9qbzPp,"+56 9 4509 7791",8120,68168,Aniversario,595837,2025-01-08,724000,4
"Alfonso Monroy Atencio",,,Alfonsoatencio@viajesanma.com,Alfonsoatencio,2F46PDSum9qbzPp,"+56 9 4509 7791",8120,68168,Aniversario,595838,2025-02-15,544000,4
"Alfonso Monroy Atencio",,,Alfonsoatencio@viajesanma.com,Alfonsoatencio,2F46PDSum9qbzPp,"+56 9 4509 7791",8120,68168,Aniversario,595839,2025-02-04,200000,4
"Sr. Salvador Heredia Tamez",7521970,9,srsaheta@viajesanma.com,srsaheta,,,6200,63052,,,2025-02-23,600000,
"Sr. Salvador Heredia Tamez",7521970,9,,srsaheta,vQxtf2HUrgU,"+56 2 2955 2993",6200,63052,"Salida con Amigos",595848,2025-12-19,270000,5
"Elvira Cardenas Santacruz",,,elvira1539@wass.com,elcasa,eWHchs7YKX,"+56 9 8165 6004",6672,,,595854,2025-09-19,,10
"Ramona Tapia Briseño",,,ramona3867@outluc.com,ratabr,sAVUWlR1kpTb82,"+56 2 9946 8014",2991,65775,Vacaciones,595858,2025-08-13,612000,6
"Ramona Tapia Briseño",,,ramona3867@outluc.com,ratabr,sAVUWlR1kpTb82,"+56 2 9946 8014",2991,65775,Vacaciones,595863,2025-12-04,960000,6
"Ramona Tapia Briseño",,,ramona3867@outluc.com,ratabr,sAVUWlR1kpTb82,"+56 2 9946 8014",2991,65775,Vacaciones,595864,2025-08-03,462000,6
"Sta. Eduardo Barrios Guevara",,,stedbagu@viajesanma.com,Sta.guevara,,,0,,"Cena de Trabajo",595884,2026-04-22,580000,10
"Sta. Eduardo Barrios Guevara",5466038,3,,Sta.guevara,WsI4w0eBz9,"+56 9 1166 1949",2639,70053,"Cena de Trabajo",595885,2025-03-14,810000,10
"Silvia Delarosa Montaño",,,,,vQTyZq2aC5FoW,"+56 2 0953 3901",0,64647,"Cena de Trabajo",595905,,2004000,6
"Silvia Delarosa Montaño",,,silvia2861@outluc.com,,vQTyZq2aC5FoW,,9349,64647,"Cena de Trabajo",595906,,,6
"Bernardo Rosario Rosas",17108036,3,,beroro,l5koD3IocdEHbG,"+56 2 6336 3697",830,64135,"Salida con Familia",595918,2025-11-20,170000,1
"Sonia Cervantes Linares",28588339,3,,soceli,DQXpY8vPw8X,"+56 9 2219 1089",1063,63364,Vacaciones,595919,2025-05-26,1412000,4
"Clara Ybarra Tirado",29549003,9,,clara8377,ps4R9KlNRI,"+56 2 3051 5727",9281,63055,"Cena de Trabajo",595933,2025-07-17,348000,6
"Mateo Crespo Alvarado",26852599,8,,macral,DHz6mCPqfb6j2jx0,"+56 2 3094 5656",8166,69434,Vacaciones,595942,2025-01-21,483000,7
"Raúl Pelayo Nevárez",12081970,4,,raúl8381,mQPLpQ4gK6,"+56 9 0446 2512",3082,66443,"Cena de Trabajo",595943,2025-07-05,1904000,8
"Timoteo Fernández Ortega",,,Timoteoortega@viajesanma.com,timoteo6411,pi5siU3TSBAy,"+56 9 7268 6601",3134,71637,"Salida con Familia",595954,2025-12-14,1719000,9
"Anita Hidalgo Montañez",,,anhimo@outluc.com,Anitamontañez,4roAPr4Yov7MF,"+56 2 5984 3565",1330,65510,Vacaciones,595955,2025-04-12,249000,1
"Salvador Montañez Ballesteros",23139761,2,,salvador1857,SOdvrr0KHx48,"+56 2 9185 1939",6438,71391,"Cena de Trabajo",595978,2025-04-02,1267000,7
"Agustín Corona Salgado",,,agcosa@wass.com,agustín6813,Gu69IAeqh,"+56 2 9071 5992",1195,69939,"Salida con Familia",596031,2025-02-26,594000,9
"Agustín Corona Salgado",,,agcosa@wass.com,agustín6813,Gu69IAeqh,"+56 2 9071 5992",1195,69939,"Salida con Familia",596036,2025-03-06,1404000,9
"Ramona Velásquez Hidalgo",5695296,9,,Ramonahidalgo,TvMU88pJ6KFg9Vws,"+56 9 8607 0259",3360,63880,Vacaciones,596045,2026-03-06,153000,1
"María Eugenia Bahena Solís",,,marOAa6855@edubus.cal,maría8603,OfHnTi6WpBNzqF,"+56 2 0876 8714",2282,67824,"Cena de Trabajo",596082,2025-08-26,480000,8
"María Eugenia Bahena Solís",,,marOAa6855@edubus.cal,maría8603,OfHnTi6WpBNzqF,"+56 2 0876 8714",2282,67824,"Cena de Trabajo",596089,2025-10-04,2608000,8
"María Eugenia Bahena Solís",,,marOAa6855@edubus.cal,maría8603,OfHnTi6WpBNzqF,"+56 2 0876 8714",2282,67824,"Cena de Trabajo",596094,2026-07-21,912000,8
"Miguel Ángel Carrera Nájera",19019469,8,,miáncaná,Ju8Waa3w25,"+56 2 6811 7546",2101,63940,"Salida con Familia",596101,2025-11-23,736000,8
"Sta. Juan Valenzuela Cabán",2649238,6,,sta.5797,Oze4I4u90Ny,"+56 2 3904 0762",7535,66647,Aniversario,596102,2025-05-14,1211000,7
"Sr. Teodoro Dueñas Cervantes",,,srteduce@edubus.cal,Sr.cervantes,AYXZXmEQDzF5YAA,"+56 2 0880 2985",0,70453,"Salida con Amigos",596104,,1206000,
"Jaime Botello Meraz",7685742,3,,jaime1022,6xl41o0R,"+56 9 0992 8348",4949,70504,Vacaciones,596116,2025-08-13,3213000,7
"Inés Casanova Sevilla",18132070,2,,inés2761,SB6FRc46Ccu34Qoe,"+56 9 2043 6759",1470,71468,Aniversario,596126,2026-01-01,2320000,8
"Sr. Claudio Flórez Chacón",8159222,5,,sr.6106,6qadsBYKAZim74a,"+56 9 5896 6861",1735,71450,Aniversario,596144,2025-01-25,79000,1
"Sr. Claudio Flórez Chacón",8159222,5,,sr.6106,6qadsBYKAZim74a,"+56 9 5896 6861",1735,71450,Aniversario,596145,2025-08-24,185000,1
"Eva Quiroz Reséndez",25947155,9,,Evareséndez,Um3gBDut60T7VZ,"+56 9 1680 6344",3919,69858,"Salida con Amigos",596156,2025-01-02,485000,5
"Julio César Oquendo Alba",14909441,5,,Julioalba,fFu8Dy66I8Y,"+56 2 0107 9542",767,65075,"Salida con Familia",596163,2025-09-30,920000,10
"María Teresa Cedillo Candelaria",5830969,9,,maría5601,AjGSfGaxj9,"+56 2 7123 9755",7422,70795,"Cena de Trabajo",596175,2025-03-17,168000,4
,26704204,7,,Hugojiménez,B3XAwsUvzk,,0,65604,"Cena de Trabajo",596187,2025-03-02,235000,
"Hugo Rendón Jiménez",,,,Hugojiménez,,"+56 9 2028 2835",4892,65604,"Cena de Trabajo",596188,2025-05-18,,
"Sr. Samuel Gallegos Rubio",25541412,7,,sr.539,13DYdfM8Bkim0rB,"+56 2 6855 9848",5426,66482,"Cena de Trabajo",596190,2025-01-08,1680000,10
"César Villareal Acuña",3468428,6,,Césaracuña,hI4dRY9xqWzLtycd,"+56 2 4786 5888",4632,71684,"Cena de Trabajo",596227,2025-06-25,915000,5
"Elisa Iglesias Carmona",,,eligca@wass.com,elisa9003,2jRwEbvmwqJktbw0,"+56 9 4333 7695",1641,61634,Aniversario,596256,2025-01-01,371000,7
"Elisa Iglesias Carmona",,,eligca@wass.com,elisa9003,2jRwEbvmwqJktbw0,"+56 9 4333 7695",1641,61634,Aniversario,596259,2025-02-17,1435000,7
"Francisca Agosto Franco",,,,fragfr,1eSEF2FS,"+56 2 8999 4019",479,71995,"Cena de Trabajo",596275,2025-04-20,520000,5
"Sta. Benito Fernández Delafuente",,,sta.7096@wass.com,stbefede,BnLxES3z4i,"+56 2 4341 8886",7822,61508,"Cena de Trabajo",596276,2025-01-03,365000,5
"Raquel Arroyo Casárez",,,RaquelcasOerez@wass.com,raarca,KE4lIW0L,"+56 2 1259 6349",7058,69254,Aniversario,596278,2025-08-02,418000,2
"Sta. Mario Olivárez Mora",9075913,2,,Sta.mora,dsh6z2TUp0rQO,"+56 2 3245 4982",5448,61851,Vacaciones,596286,2025-07-24,156000,3
,,,Sta.sandoval@edubus.cal,stamsesa,oiSF3bOg48B,"+56 2 9132 4819",0,,,596290,2025-01-13,1246000,7
"Octavio Estrada Aragón",,,OctavioaragOIn@tourket.com,Octavioaragón,FZ3D4XvwfQ,"+56 2 5888 6988",1823,67705,"Salida con Amigos",596310,2025-11-07,594000,3
"Marco Antonio Ornelas Castillo",15646467,8,,Marcocastillo,hVZVS5x8Ym,"+56 9 7367 1204",7690,67936,"Salida con Familia",596335,2026-04-20,94000,1
"Javier Esparza Hurtado",9893798,6,,jaeshu,JY4qbmNKIbtw32DL,"+56 2 6072 6825",460,61897,"Salida con Familia",596341,2025-04-23,1476000,9
"Javier Esparza Hurtado",9893798,6,,jaeshu,JY4qbmNKIbtw32DL,"+56 2 6072 6825",460,61897,"Salida con Familia",596342,2025-01-15,585000,9
"Pilar Pineda Concepción",23980403,9,,pilar1059,etMMF2CHI2n,"+56 2 1879 9962",4821,64951,Aniversario,596357,2025-04-28,165000,5
,,,RaOUlnevOerez@marmol.com,,mQPLpQ4gK6,"+56 9 0446 2512",3082,61309,"Salida con Amigos",596361,,40000,
"Juan Carlos Fonseca Cano",,,jucafoca@marmol.com,Juancano,tBq3pxuNJ,"+56 9 1185 6399",5315,65666,"Salida con Amigos",596374,2026-02-06,258000,6
"Ricardo Delatorre Mascareñas",,,Ricardomascarenas@marmol.com,Ricardomascareñas,,,4676,63809,"Cena de Trabajo",596376,,264000,
"Ricardo Delatorre Mascareñas",2263449,6,,Ricardomascareñas,1eN3Hi56DD0w,"+56 9 2667 8049",4676,63809,"Cena de Trabajo",596378,2025-10-07,400000,1
"Irene Covarrubias Salcido",2093710,6,,ircosa,6nHPli9oge5ImEY,"+56 2 5399 5503",9972,70285,Aniversario,596385,2026-02-10,1008000,9
"Cristian Prieto Ochoa",,,crproc@edubus.cal,cristian2000,s1iUdvyI8WnuA,"+56 9 0432 0655",3386,71424,Aniversario,596392,2025-12-08,2448000,8
"Cristian Prieto Ochoa",,,crproc@edubus.cal,cristian2000,s1iUdvyI8WnuA,"+56 9 0432 0655",3386,71424,Aniversario,596393,2025-07-01,944000,8
"Barbara Montenegro Arevalo",4614026,5,,Barbaraarevalo,gUw6Ka1kw8,,7931,63356,,,2026-04-01,,4
"Ester Madrigal Quintana",14146226,1,,Esterquintana,lQyrYTe77XG4yup,"+56 2 1523 2560",3380,61659,"Cena de Trabajo",596400,2025-03-01,136000,2
"Marta Acosta Ocasio",,,marta1066@edubus.cal,marta2837,6dSCV0mUi9,"+56 9 0358 6722",3975,66515,"Cena de Trabajo",596403,2025-04-04,1008000,9
"Marta Acosta Ocasio",,,,marta2837,6dSCV0mUi9,"+56 9 0358 6722",3975,66515,"Cena de Trabajo",596411,2025-03-01,1269000,9
"Hugo Alcala Leyva",28559067,1,hugo832@viajesanma.com,,18gtZczk,,0,,"Salida con Familia",596482,2026-04-29,,5
"Beatriz Bonilla Cano",,,beboca@marmol.com,beatriz2266,pb4QQb923CO,,3704,70312,"Cena de Trabajo",596445,,,7
"Sta. Jesús Rangel Montaño",16005483,2,,stjeramo,Ggf4HRRwa,"+56 2 5079 4438",4067,67389,"Salida con Amigos",596450,2025-01-20,122000,1
"David Quiñónez Hernández",,,david9201@wass.com,,,"+56 2 4179 4543",9372,,"Cena de Trabajo",596455,2025-02-18,,7
"Sr. Cristian Bermúdez Delao",,,Sr.delao@outluc.com,sr.1330,X45mLZyspjJHM,"+56 9 0323 1858",7615,67870,Aniversario,596463,2025-07-09,1605000,5
"Sr. Cristian Bermúdez Delao",,,Sr.delao@outluc.com,sr.1330,X45mLZyspjJHM,"+56 9 0323 1858",7615,67870,Aniversario,596464,2025-04-18,495000,5
"Sr. Cristian Bermúdez Delao",,,,sr.1330,X45mLZyspjJHM,"+56 9 0323 1858",7615,67870,Aniversario,596470,2025-03-11,965000,5
"Rosario Noriega Sauceda",5015225,1,,ronosa,3UfOERbFwkIUtQ,"+56 9 6697 4218",5968,68990,Vacaciones,596476,2025-07-17,360000,2
"Dolores Camacho Portillo",,,dolores6620@edubus.cal,docapo,uOP9a98Ia,"+56 9 8491 9128",5751,62325,"Salida con Familia",596495,2025-04-30,80000,2
"Dolores Camacho Portillo",,,dolores6620@edubus.cal,docapo,uOP9a98Ia,"+56 9 8491 9128",5751,62325,"Salida con Familia",596496,2025-01-02,162000,2
"Dolores Camacho Portillo",,,dolores6620@edubus.cal,docapo,uOP9a98Ia,"+56 9 8491 9128",5751,62325,"Salida con Familia",596501,2025-08-18,330000,2
"Juana Cardenas Narváez",13043350,2,,juana9236,VCTBTeg1,"+56 9 5958 4891",988,62760,Vacaciones,596505,2025-09-08,1155000,7
"Ernesto Batista Marrero",21105653,3,,erbama,8aW7xm8aMGlm,"+56 2 5132 9280",8337,63092,Vacaciones,596512,2026-03-16,2529000,9
"Maricarmen Esquibel Garrido",,,maricarmen7798@outluc.com,maricarmen5570,9DrU3oWHTX,"+56 9 7401 4165",5942,63053,Aniversario,596561,2025-01-31,795000,5
"Sr. Ana Luisa Fajardo Llamas",,,sr.2439@tourket.com,Sr.llamas,p6KQKYuaSW0FL6D,,1374,,,596536,,310000,10
"Ramiro Rendón Quintana",,,rarequ@viajesanma.com,rarequ,,"+56 2 4412 7682",7598,,"Salida con Familia",,,266000,2
"Manuela Perea Delao",4886296,9,,Manueladelao,qunKuvfv3oL7FtWZ,"+56 2 5761 8955",6602,71892,"Cena de Trabajo",596560,2025-06-25,67000,1
"Maricarmen Esquibel Garrido",,,maricarmen7798@outluc.com,maricarmen5570,9DrU3oWHTX,"+56 9 7401 4165",5942,63053,Aniversario,596564,2025-10-27,795000,5
"Maricarmen Esquibel Garrido",,,maricarmen7798@outluc.com,maricarmen5570,9DrU3oWHTX,"+56 9 7401 4165",5942,63053,Aniversario,596572,2025-01-24,765000,5
"Rosalia Polanco Mercado",,,rosalia376@marmol.com,rosalia2809,Nq848oh5ZKsV,"+56 2 1736 7249",3658,70298,Aniversario,596574,2025-11-15,116000,4
"Luisa Alaniz Solano",,,,luisa7592,i1dIpXh8h29tRGn,"+56 9 4691 9940",1795,65415,"Salida con Amigos",596583,2025-09-05,695000,5
"Luisa Alaniz Solano",,,luisa7198@wass.com,luisa7592,i1dIpXh8h29tRGn,"+56 9 4691 9940",1795,65415,"Salida con Amigos",596584,2025-11-06,950000,5
,,,luisa7198@wass.com,luisa7592,i1dIpXh8h29tRGn,,1795,65415,,596585,2025-10-22,640000,
"Lorena Lomeli Santacruz",5456495,3,,lorena6154,COokGD8UgVrBA5L,"+56 2 7430 1939",6261,68866,"Salida con Familia",596587,2025-01-04,1510000,10
"Cristina Olivas Nava",16358681,9,,Cristinanava,ztoL9La8bxLiT,"+56 9 1531 2884",6202,71971,"Salida con Familia",596595,2025-09-14,1918000,7
"Jorge Luis Nieves Dueñas",12335384,6,Jorgeduenas@tourket.com,,,,8697,,"Salida con Familia",596608,2025-01-31,752000,
,,,joludOeal@tourket.com,jorge5825,zBBEE1mXv0dTrzn,"+56 9 7969 5565",0,,,596609,2025-10-24,848000,8
"Jorge Luis Dávila Alvarado",5861957,4,,jorge5825,zBBEE1mXv0dTrzn,"+56 9 7969 5565",7505,63517,"Salida con Amigos",596614,2025-09-12,3264000,8
,,,maveba@tourket.com,marcos3265,4D2eKe9KI,"+56 2 3753 8986",6614,,"Salida con Familia",596660,2025-05-24,762000,
"Barbara Mena Arteaga",7942687,3,,bamear,LhQ0zg0plZj1ZiT3,"+56 2 8913 7545",4153,61735,Vacaciones,596663,2026-01-03,1421000,7
"Enrique Orozco Santana",27528658,3,,enorsa,JjLno3o4gtE,"+56 2 7700 6941",949,65065,"Salida con Familia",596681,2025-06-27,564000,3
"Sra. Gabriela Leal Navarrete",29696584,7,,Sra.navarrete,8WLw8hdcJpfdU,"+56 9 0256 4746",5928,66128,"Salida con Amigos",596688,2026-03-24,2970000,6
"Catalina Girón Gaona",13885562,7,,Catalinagaona,ovKSnuwP0V8Rp,"+56 9 4149 8287",7652,66911,Vacaciones,596717,2025-06-15,700000,4
"Sr. Amalia Acosta Rivero",,,sr.4852@marmol.com,Sr.rivero,UjKZsRkM1T1,"+56 9 7878 7416",7639,63564,Vacaciones,596755,2025-08-13,535000,5
"Ignacio Rosado Varela",,,,,,,0,68197,"Cena de Trabajo",596773,2025-11-07,900000,5
"Ignacio Rojo Bustos",,,Ignaciobustos@wass.com,ignacio1097,pR32O5plqEcxYXod,"+56 9 5557 6359",4807,65653,"Salida con Familia",596799,2025-04-27,1640000,8
"Ignacio Rojo Bustos",,,Ignaciobustos@wass.com,ignacio1097,pR32O5plqEcxYXod,"+56 9 5557 6359",4807,65653,"Salida con Familia",596801,2025-10-12,1576000,8
"Raquel Lira Corrales",7555455,9,,raquel594,l6C3YfMpW,"+56 2 6901 8207",9668,70858,"Salida con Amigos",596816,2025-08-02,310000,10
"Eva Gurule Gonzales",17206872,3,,evgugo,iBM4h7YFbE,"+56 2 0524 6964",9279,63426,"Salida con Amigos",596836,2025-07-03,342000,3
"Mariano Polanco Rosario",1093216,5,,Marianorosario,HeXWjLLR4Ke5U,"+56 9 7022 1422",3803,68599,"Salida con Familia",596847,2025-01-08,1488000,8
"Agustín Mireles Griego",,,agmigr@wass.com,Agustíngriego,cATR4xpvqF4Q0h4,"+56 9 2672 1971",5774,66923,"Salida con Familia",596865,2025-02-06,609000,3
"Agustín Mireles Griego",,,agmigr@wass.com,Agustíngriego,cATR4xpvqF4Q0h4,"+56 9 2672 1971",5774,66923,"Salida con Familia",596866,2025-03-27,567000,3
"Agustín Mireles Griego",,,agmigr@wass.com,Agustíngriego,cATR4xpvqF4Q0h4,"+56 9 2672 1971",5774,66923,"Salida con Familia",596872,2025-08-06,330000,3
"Alberto Salazar Ibarra",,,,alberto2277,DoJfqf1tpMMjGuoe,,0,,,596901,2025-05-24,665000,7
"Sta. Rodrigo Figueroa Tirado",9985743,9,,sta.3094,4LuIqwJBGbVeC,"+56 2 3638 0332",3354,63173,Aniversario,596883,2025-05-23,134000,2
"José Emilio Badillo Zelaya",10622797,7,,Josézelaya,HMNWX5CR3gzY,"+56 9 2313 4418",3174,67901,"Cena de Trabajo",596905,2025-01-02,1107000,9
"Sr. Rosa Dávila Carrera",15366387,4,,srrodáca,okWhX4ksKgULylNz,"+56 2 8373 2245",7383,61824,Aniversario,596908,2025-02-12,3550000,10
"Dorotea Méndez Hernández",14348256,1,,Doroteahernández,bUU1OWx1dd8k,"+56 9 9926 2062",1764,63165,"Salida con Familia",596914,2025-08-01,492000,6
,5346510,2,,jagafe,vhe42AU60zNZ,"+56 9 0920 7943",4376,62027,,,,1884000,6
"Mateo Rincón Ulloa",,,Mateoulloa@edubus.cal,mariul,CMCzBSOf4ru9,"+56 2 1753 8399",5444,64719,"Salida con Familia",596920,2025-10-07,101000,1
"Mateo Rincón Ulloa",,,,mariul,,"+56 2 1753 8399",5444,64719,,,2025-12-26,113000,
"Mateo Rincón Ulloa",,,Mateoulloa@edubus.cal,mariul,CMCzBSOf4ru9,"+56 2 1753 8399",5444,64719,"Salida con Familia",596933,2025-05-01,179000,1
"Daniela Nájera Zapata",22427641,9,,Danielazapata,AEtGLnPnct4n,"+56 9 5672 7096",9777,66095,"Cena de Trabajo",596934,2025-06-27,1841000,7
"José Eduardo Godínez Soto",10935825,8,,Josésoto,mBAiAGEp5Wg3B,"+56 2 3879 2430",1451,61388,"Salida con Amigos",596936,2025-03-14,1240000,5
"Natalia Sevilla Guzmán",,,NataliaguzmOen@viajesanma.com,Nataliaguzmán,tXWzETv8OkMVxB,"+56 2 2314 2801",1357,70946,Aniversario,596956,2025-01-09,366000,6
,,,NataliaguzmOen@viajesanma.com,Nataliaguzmán,tXWzETv8OkMVxB,,1357,70946,Aniversario,596957,,,6
"Samuel Loera Peres",15720499,8,,salope,Y5TvFzen1RML8,"+56 2 1893 7974",9746,71074,Aniversario,596962,2025-05-28,1925000,5
,15720499,8,,salope,Y5TvFzen1RML8,,9746,71074,Aniversario,596963,,,5
"Javier Montalvo Cervantes",,,,,,"+56 2 1101 8712",7542,67212,Aniversario,,2025-07-08,1010000,
"Ernesto Vela Lovato",8759429,7,,ernesto9235,518CdSUG,"+56 9 5891 3917",2897,70212,"Salida con Amigos",596980,2025-01-28,492000,6
"Sr. José María Palomino Flórez",24006668,8,,Sr.flórez,dDjWkY0bALQ,"+56 9 8117 4749",6454,64386,Aniversario,597020,2026-01-11,1096000,8
"Alberto Lucio Botello",22732946,7,,Albertobotello,Bj6Sc7VCr3NIdl26,"+56 2 6951 0404",2658,70125,"Salida con Familia",597023,2025-02-15,1115000,5
"Rodrigo Pacheco Barrientos",,,ropaba@edubus.cal,rodrigo6614,E3kOPcwMJDOplZV,"+56 9 1800 9588",1807,61840,"Salida con Amigos",597037,2025-12-20,2960000,8
"Sta. Gabriel Rivas Araña",,,sta.4118@viajesanma.com,Sta.araña,yaZIQIVK4jg5,"+56 2 8247 4621",4621,61215,"Salida con Familia",597043,2026-01-13,2037000,7
"Sta. Gabriel Rivas Araña",,,sta.4118@viajesanma.com,Sta.araña,yaZIQIVK4jg5,"+56 2 8247 4621",4621,61215,"Salida con Familia",597046,2025-01-06,371000,7
"Ester Maya Vázquez",,,ester3479@outluc.com,ester6444,1rXfdONz,"+56 9 8445 3130",4956,69216,"Cena de Trabajo",597071,2025-04-15,346000,2
"Óscar Zapata Ybarra",,,OIscar2651@tourket.com,Óscarybarra,j3Kq7GKSy5FyOly,"+56 9 3790 9776",9231,71336,Aniversario,597072,2025-05-31,908000,4
"Sonia Uribe Barreto",23490291,1,,Soniabarreto,xB5Z10L8PtAG,"+56 9 7843 6313",6370,69082,Vacaciones,597074,2025-06-27,636000,3
"Cristobal Solorio Jimínez",18591852,1,,Cristobaljimínez,ziIT63imjFIVo,"+56 9 9373 5458",2058,67837,Aniversario,597083,2025-12-28,73000,1
"Sta. José Luis Salas Huerta",,,,,RUsVOlcgFbl58,,4776,69679,,597098,,112000,7
"Alfonso Tello Olvera",,,alteol@edubus.cal,Alfonsoolvera,bk9LBWVnpUTLgXz,"+56 2 1887 4229",7338,65786,"Salida con Familia",597119,2025-10-07,870000,6
"Alfonso Tello Olvera",,,alteol@edubus.cal,Alfonsoolvera,bk9LBWVnpUTLgXz,"+56 2 1887 4229",7338,65786,"Salida con Familia",597126,2025-08-07,834000,6
"Alfonso Tello Olvera",,,alteol@edubus.cal,Alfonsoolvera,bk9LBWVnpUTLgXz,"+56 2 1887 4229",7338,65786,"Salida con Familia",597127,2025-03-13,1188000,6
"Sr. Amalia Acosta Rivero",,,sr.4852@marmol.com,Sr.rivero,UjKZsRkM1T1,"+56 9 7878 7416",7639,63564,Vacaciones,597140,2025-01-31,553000,7
"Sr. Amalia Acosta Rivero",,,sr.4852@marmol.com,Sr.rivero,UjKZsRkM1T1,"+56 9 7878 7416",7639,63564,Vacaciones,597141,2025-01-10,903000,7
"Homero Feliciano Griego",,,,,j3Ze54qakWqWr,,3610,67345,"Cena de Trabajo",597181,2025-08-27,548000,
"Hugo Sedillo Solorio",5031542,8,,huseso,KDxxcTTpbza14r,"+56 9 5003 2244",5329,70617,"Cena de Trabajo",597193,2026-04-29,1035000,9
"Hugo Sedillo Solorio",5031542,8,,huseso,KDxxcTTpbza14r,"+56 9 5003 2244",5329,70617,"Cena de Trabajo",597197,2025-10-09,1053000,9
